UserID,Age,ParentalEducationYears,CEOAnnualSalary,Budget,IdealTripDurationDays,CurrentLatitude,CurrentLongitude,ClimatePreference,TravelStylePreference,TravelCompanionPreference,FavoriteColor,LocalSportsTeamRecord,PastTripsWithRatings
1351,26,16.0,19137.71,1321.45,7,34.5459,-118.0266,Cold,Adventure,Solo,Yellow,Losing,"Destination_015-7, Destination_030-7, Destination_007-4, Destination_021-6, Destination_064-8"
1352,32,13.7,22369.44,1020.43,9,25.536,-80.1173,Warm,Adventure,Couples,Red,Winning,"Destination_009-8, Destination_016-6, Destination_046-5"
1353,22,11.4,15374.27,923.82,7,40.6681,-74.4438,Cold,Party,Friends,Black,Neutral,"Destination_044-6, Destination_022-3"
1354,47,10.9,13099.59,797.28,10,47.6452,-122.6405,Cold,Adventure,Friends,Blue,Neutral,Destination_065-9
1355,60,15.1,16173.83,1914.76,7,33.5775,-119.0514,Mixed,Relaxation,Friends,Green,Winning,"Destination_072-9, Destination_037-7"
1356,18,11.7,18146.77,310.62,5,41.7007,-87.3465,Temperate,Luxury,Couples,White,Losing,"Destination_036-7, Destination_023-6"
1357,31,14.8,23250.39,1083.3,6,40.3627,-72.7496,Warm,Party,Friends,Black,Winning,"Destination_012-5, Destination_008-9, Destination_058-7"
1358,50,13.8,16124.43,1090.91,7,48.0528,-121.6778,Temperate,Relaxation,Family,Black,Winning,"Destination_054-8, Destination_007-9, Destination_021-8, Destination_050-7"
1359,18,15.0,22282.66,581.94,9,48.0076,-121.4036,Warm,Cultural,Friends,Green,Losing,"Destination_066-6, Destination_058-6, Destination_008-9, Destination_018-6, Destination_060-10"
1360,42,14.7,33242.87,1513.13,6,41.4865,-88.9104,Mixed,Party,Solo,Purple,Losing,"Destination_061-9, Destination_064-8, Destination_039-9, Destination_053-6"
1361,50,11.7,12976.13,919.82,7,33.8269,-117.9609,Cold,Party,Couples,Red,Winning,"Destination_069-9, Destination_064-4, Destination_013-10"
1362,36,11.9,15294.64,840.48,9,34.1258,-118.1023,Mixed,Relaxation,Couples,Blue,Losing,Destination_001-5
1363,42,15.2,83424.31,1092.39,7,34.7105,-118.049,Mixed,Cultural,Family,White,Winning,"Destination_067-6, Destination_061-4"
1364,56,12.2,79826.71,1254.79,11,34.4495,-118.7098,Temperate,Relaxation,Solo,Yellow,Losing,"Destination_003-6, Destination_004-10, Destination_057-9"
1365,58,8.0,9181.32,880.91,5,40.1623,-73.2029,Mixed,Relaxation,Family,Black,Neutral,Destination_012-8
1366,34,15.2,16569.1,1028.63,4,41.9305,-87.9416,Cold,Adventure,Family,White,Losing,"Destination_004-7, Destination_024-7, Destination_035-10, Destination_068-7"
1367,29,12.0,11002.15,577.55,8,41.5693,-87.9546,Warm,Cultural,Couples,Orange,Winning,"Destination_064-7, Destination_060-6, Destination_073-6, Destination_015-8, Destination_022-4"
1368,24,15.1,60600.68,1001.21,9,40.3555,-74.6516,Mixed,Party,Friends,Red,Winning,"Destination_018-7, Destination_050-9, Destination_027-4, Destination_016-8"
1369,47,16.5,14396.88,1064.62,5,25.0098,-80.2875,Temperate,Adventure,Couples,Purple,Losing,"Destination_007-7, Destination_042-5, Destination_059-4, Destination_053-7, Destination_023-10"
1370,19,14.3,38924.32,1005.05,11,47.3135,-121.7764,Mixed,Adventure,Friends,Orange,Winning,Destination_074-8
1371,32,16.0,52521.31,985.24,13,42.0265,-87.4973,Warm,Cultural,Family,Blue,Winning,"Destination_048-9, Destination_054-7"
1372,36,14.2,18338.32,718.01,5,33.6784,-118.3005,Temperate,Adventure,Family,White,Neutral,"Destination_030-7, Destination_002-8"
1373,29,17.2,45646.76,1289.71,12,40.8905,-73.6519,Mixed,Cultural,Friends,Purple,Neutral,"Destination_002-7, Destination_021-5, Destination_073-8"
1374,38,11.7,50955.5,1615.41,2,47.5631,-121.7904,Warm,Cultural,Family,Green,Winning,"Destination_003-9, Destination_031-9, Destination_028-6, Destination_058-8, Destination_035-9"
1375,66,13.3,29803.39,1768.24,12,34.054,-117.8436,Cold,Relaxation,Couples,White,Neutral,Destination_065-7
1376,34,15.3,63256.18,1451.92,5,40.4651,-74.9163,Temperate,Luxury,Family,White,Winning,"Destination_018-8, Destination_016-7, Destination_074-8, Destination_035-7"
1377,30,13.6,18720.02,1444.49,10,42.0142,-87.2673,Warm,Luxury,Work,Blue,Losing,"Destination_028-7, Destination_055-7"
1378,47,16.0,37971.01,982.72,5,42.1677,-87.4189,Warm,Luxury,Solo,Black,Losing,"Destination_060-8, Destination_074-10, Destination_061-8, Destination_040-8"
1379,38,13.0,18920.64,1240.11,7,41.7057,-88.0334,Mixed,Relaxation,Family,Orange,Neutral,Destination_029-8
1380,52,17.7,26280.02,1688.28,6,47.8859,-122.1168,Warm,Cultural,Couples,Black,Neutral,"Destination_050-8, Destination_032-7"
1381,37,18.1,18724.27,1347.87,7,33.7696,-117.6853,Cold,Cultural,Friends,Purple,Neutral,"Destination_057-6, Destination_023-7, Destination_014-8"
1382,32,14.5,18649.82,1163.3,13,33.6086,-118.5318,Cold,Adventure,Family,Blue,Winning,"Destination_019-8, Destination_068-6, Destination_024-10, Destination_018-7, Destination_038-5"
1383,18,15.3,21790.45,932.07,7,41.5282,-73.5757,Cold,Party,Work,Yellow,Losing,Destination_053-6
1384,18,16.6,13227.64,1478.39,14,40.531,-73.8663,Temperate,Adventure,Friends,Orange,Losing,"Destination_025-7, Destination_043-8, Destination_051-6, Destination_008-8"
1385,18,11.9,11246.67,300.0,5,40.7874,-75.3828,Warm,Party,Solo,White,Losing,"Destination_057-10, Destination_019-9"
1386,40,11.2,16082.9,932.24,12,25.3068,-80.2154,Mixed,Adventure,Couples,Yellow,Losing,"Destination_067-5, Destination_045-5, Destination_049-6, Destination_027-8"
1387,19,16.7,41061.91,820.81,2,40.5317,-73.8864,Warm,Cultural,Work,Green,Neutral,"Destination_044-7, Destination_033-5"
1388,50,14.1,30075.2,1122.66,7,26.3247,-80.3508,Temperate,Relaxation,Solo,White,Losing,Destination_044-7
1389,35,13.4,19447.03,1368.91,6,33.5212,-118.0776,Mixed,Luxury,Solo,Orange,Winning,"Destination_070-7, Destination_046-10, Destination_073-7, Destination_029-6"
1390,32,14.0,15614.63,569.66,12,33.8867,-118.318,Temperate,Party,Friends,Green,Losing,Destination_012-6
1391,25,9.3,15704.78,300.0,7,42.2141,-69.9391,Temperate,Adventure,Friends,White,Neutral,"Destination_049-6, Destination_056-8, Destination_071-8"
1392,42,13.4,50034.94,1223.65,2,32.9296,-118.4342,Mixed,Adventure,Solo,Green,Winning,"Destination_033-7, Destination_047-8, Destination_044-5, Destination_002-8, Destination_014-7"
1393,25,12.6,12869.07,319.85,3,47.6082,-122.7206,Warm,Cultural,Couples,White,Losing,"Destination_058-7, Destination_009-8, Destination_030-7, Destination_025-8, Destination_014-9"
1394,23,16.0,20042.75,577.55,4,41.1599,-73.6034,Warm,Cultural,Couples,Orange,Neutral,"Destination_041-8, Destination_013-10, Destination_020-5, Destination_051-8, Destination_038-5"
1395,49,15.6,17204.38,1587.77,11,34.0261,-118.3753,Temperate,Luxury,Family,Black,Losing,"Destination_053-5, Destination_021-7, Destination_027-8"
1396,39,15.0,11393.65,1052.41,10,47.554,-122.3824,Cold,Luxury,Couples,Yellow,Losing,"Destination_064-9, Destination_021-4, Destination_039-7, Destination_040-8, Destination_019-10"
1397,32,14.7,33867.74,1203.97,7,40.6708,-74.104,Mixed,Adventure,Couples,Green,Losing,"Destination_020-8, Destination_047-10"
1398,43,10.8,19904.45,699.22,6,42.4862,-70.6834,Mixed,Cultural,Friends,Red,Neutral,"Destination_012-5, Destination_043-8"
1399,35,15.1,47960.65,736.48,9,33.4349,-118.7653,Mixed,Relaxation,Couples,Red,Neutral,"Destination_011-6, Destination_039-8"
1400,40,15.1,78633.07,1458.63,5,41.4857,-70.6268,Warm,Luxury,Family,White,Losing,Destination_051-9
1401,25,16.6,129763.44,1248.44,9,25.8852,-79.9374,Temperate,Luxury,Couples,Black,Winning,"Destination_014-6, Destination_018-5, Destination_073-10"
1402,60,17.6,33518.63,1449.98,10,33.3353,-117.3475,Warm,Cultural,Family,Blue,Winning,Destination_037-9
1403,28,10.7,17605.65,738.32,6,42.0556,-70.9759,Mixed,Cultural,Family,Purple,Losing,"Destination_040-7, Destination_004-9"
1404,54,12.7,9295.98,850.04,9,42.7872,-71.5535,Mixed,Luxury,Family,Orange,Losing,"Destination_059-6, Destination_047-7, Destination_072-7, Destination_068-8"
1405,33,12.5,28913.75,801.79,7,40.4368,-73.9204,Temperate,Cultural,Friends,Black,Losing,"Destination_050-4, Destination_045-5, Destination_018-9, Destination_007-7"
1406,45,14.1,26233.08,1166.82,9,43.7887,-70.9094,Mixed,Adventure,Couples,Orange,Winning,Destination_027-8
1407,44,13.8,25631.82,910.48,3,48.4132,-121.7272,Temperate,Luxury,Solo,Red,Winning,Destination_043-8
1408,49,13.2,15592.67,1405.45,10,42.544,-71.5546,Warm,Cultural,Family,Red,Losing,Destination_050-10
1409,25,16.2,34541.83,929.03,10,26.2899,-80.9391,Temperate,Party,Friends,Black,Winning,Destination_033-9
1410,48,11.4,20888.86,949.78,9,41.5104,-73.91,Mixed,Adventure,Solo,Purple,Neutral,Destination_048-7
1411,57,11.4,18915.5,1032.78,10,39.3849,-74.1803,Temperate,Cultural,Friends,Black,Winning,Destination_023-6
1412,32,11.9,35535.09,1162.57,8,42.687,-71.1785,Warm,Cultural,Friends,Orange,Losing,"Destination_020-8, Destination_029-7"
1413,35,13.2,37280.72,942.12,10,47.9675,-122.755,Mixed,Cultural,Couples,Red,Neutral,Destination_056-7
1414,29,11.6,32950.74,300.0,7,41.227,-87.6657,Temperate,Cultural,Couples,Orange,Winning,"Destination_052-6, Destination_062-8, Destination_002-8, Destination_061-9, Destination_034-7"
1415,31,13.9,9754.14,666.07,4,42.3758,-71.2342,Temperate,Relaxation,Solo,Red,Neutral,Destination_049-5
1416,56,13.2,43855.46,1254.12,11,42.9736,-71.4851,Cold,Cultural,Family,Purple,Winning,"Destination_070-8, Destination_030-8, Destination_062-8, Destination_054-4, Destination_046-6"
1417,23,12.6,8039.16,1062.09,2,42.0366,-87.596,Cold,Adventure,Friends,White,Losing,Destination_005-9
1418,24,15.9,37450.15,683.57,8,39.9316,-74.6695,Temperate,Cultural,Friends,Black,Losing,"Destination_024-7, Destination_015-6"
1419,54,13.4,14220.88,1811.43,7,42.366,-70.0694,Warm,Relaxation,Family,Blue,Losing,"Destination_054-10, Destination_040-9, Destination_051-10, Destination_073-8, Destination_056-8"
1420,42,15.9,30721.0,1301.58,7,34.3396,-119.1028,Mixed,Cultural,Couples,Purple,Neutral,"Destination_018-10, Destination_064-8, Destination_044-6"
1421,60,13.0,11974.5,1117.98,8,24.2048,-79.8235,Temperate,Luxury,Solo,Orange,Winning,"Destination_032-10, Destination_011-8, Destination_070-7"
1422,30,14.0,22364.74,1023.83,5,25.7119,-79.6194,Temperate,Relaxation,Couples,Blue,Winning,Destination_072-6
1423,37,12.7,37966.27,896.91,9,40.2696,-73.8349,Mixed,Cultural,Friends,Orange,Losing,"Destination_072-9, Destination_075-8"
1424,27,14.0,13649.77,1020.53,8,42.3031,-87.8537,Warm,Adventure,Friends,Black,Neutral,"Destination_064-6, Destination_013-4, Destination_036-7"
1425,37,15.3,28581.35,1522.39,6,40.497,-73.9974,Mixed,Luxury,Friends,Red,Neutral,Destination_073-8
1426,18,13.4,16245.03,761.77,11,34.3213,-118.2472,Mixed,Adventure,Friends,Green,Winning,"Destination_047-6, Destination_030-9, Destination_015-7, Destination_031-8, Destination_037-5"
1427,43,14.8,61022.01,1371.17,8,41.197,-74.241,Mixed,Cultural,Solo,White,Losing,Destination_023-8
1428,39,12.2,48548.64,1677.41,10,33.3858,-117.2515,Warm,Luxury,Friends,Green,Losing,"Destination_034-7, Destination_026-10, Destination_053-9"
1429,34,15.4,18488.84,1231.86,12,33.7477,-118.5242,Temperate,Relaxation,Friends,Orange,Winning,"Destination_052-6, Destination_012-8, Destination_068-6, Destination_072-9, Destination_011-7"
1430,30,12.8,24128.56,1090.61,12,42.3271,-71.0264,Cold,Relaxation,Couples,Yellow,Losing,"Destination_001-8, Destination_009-7"
1431,24,15.8,81718.03,1117.31,9,33.8567,-118.2487,Mixed,Party,Friends,Green,Neutral,Destination_018-8
1432,44,13.8,40882.32,1300.8,7,25.7401,-80.1026,Mixed,Cultural,Family,White,Losing,"Destination_032-8, Destination_035-5, Destination_075-5, Destination_061-7"
1433,21,17.2,24188.1,1111.36,3,41.1813,-70.1196,Temperate,Adventure,Friends,White,Losing,"Destination_039-10, Destination_015-7, Destination_027-6, Destination_055-9, Destination_054-8"
1434,41,11.5,23497.17,1078.7,8,40.6364,-73.7197,Temperate,Cultural,Solo,Blue,Losing,"Destination_035-5, Destination_047-7, Destination_050-8, Destination_024-6, Destination_032-5"
1435,60,10.4,20509.49,1414.58,11,25.0709,-80.4255,Warm,Cultural,Friends,White,Losing,"Destination_029-8, Destination_022-5"
1436,53,12.3,18694.85,1484.3,9,25.4238,-79.4551,Temperate,Cultural,Work,Green,Neutral,"Destination_056-7, Destination_045-7, Destination_033-10"
1437,18,11.5,7315.26,452.48,2,47.3171,-121.951,Cold,Cultural,Work,Orange,Winning,"Destination_018-10, Destination_044-6, Destination_070-5, Destination_022-6"
1438,29,11.3,16244.02,1171.54,10,47.2848,-122.5563,Cold,Adventure,Solo,Red,Losing,"Destination_041-7, Destination_002-10, Destination_074-7"
1439,40,15.0,58690.48,1095.19,10,25.6372,-79.5481,Temperate,Cultural,Couples,Black,Losing,"Destination_066-7, Destination_025-6"
1440,34,13.9,20210.69,599.29,6,41.4151,-71.7178,Mixed,Relaxation,Family,Blue,Winning,"Destination_040-5, Destination_052-7"
1441,18,13.3,50316.08,1643.74,11,39.7363,-74.5538,Warm,Adventure,Couples,Black,Neutral,Destination_058-7
1442,40,13.0,17029.26,462.42,9,25.3542,-80.9972,Temperate,Adventure,Solo,Orange,Winning,"Destination_062-6, Destination_007-9, Destination_038-6, Destination_053-5, Destination_048-8"
1443,35,12.7,93736.9,1157.63,6,33.6829,-119.2474,Temperate,Luxury,Friends,Black,Winning,"Destination_042-7, Destination_011-8, Destination_041-8, Destination_067-7, Destination_062-7"
1444,58,16.7,27917.79,1098.2,12,41.851,-70.4598,Temperate,Relaxation,Solo,Yellow,Losing,"Destination_007-7, Destination_031-4"
1445,32,12.5,41468.27,735.29,3,34.2518,-118.1463,Mixed,Adventure,Couples,White,Winning,Destination_063-8
1446,49,11.0,30262.23,1401.54,8,40.2086,-74.778,Cold,Cultural,Work,Blue,Losing,"Destination_025-10, Destination_068-8, Destination_060-10, Destination_042-8, Destination_051-8"
1447,20,15.8,21600.19,670.22,6,40.1404,-74.0316,Warm,Party,Friends,Purple,Winning,"Destination_059-8, Destination_042-8"
1448,23,13.7,21485.06,579.88,4,42.7941,-70.6088,Warm,Adventure,Work,Orange,Losing,Destination_010-8
1449,44,17.8,26594.63,1598.42,9,47.9253,-122.6988,Temperate,Adventure,Family,Green,Losing,Destination_022-8
1450,48,12.6,16641.75,1139.54,11,41.8923,-87.7907,Cold,Adventure,Couples,Red,Losing,"Destination_006-8, Destination_023-8, Destination_070-9, Destination_049-4"
1451,24,15.8,64455.83,1467.76,11,33.9494,-117.2214,Temperate,Luxury,Solo,Yellow,Losing,"Destination_023-8, Destination_047-8, Destination_049-7, Destination_054-7, Destination_062-8"
1452,35,16.1,19072.66,811.09,10,40.999,-87.7473,Temperate,Cultural,Couples,Yellow,Winning,Destination_035-8
1453,18,13.2,29793.87,1049.93,2,42.9659,-71.7929,Warm,Cultural,Couples,White,Winning,"Destination_046-9, Destination_060-8"
1454,33,12.5,22650.99,538.32,3,41.5581,-87.8945,Mixed,Cultural,Friends,White,Losing,"Destination_073-6, Destination_036-9, Destination_013-6"
1455,45,15.2,12088.88,818.36,8,41.7684,-88.428,Temperate,Party,Work,Green,Losing,"Destination_005-7, Destination_063-8, Destination_043-10, Destination_003-10, Destination_056-8"
1456,30,15.2,48972.22,1043.47,7,42.6576,-70.7269,Temperate,Luxury,Solo,White,Losing,"Destination_009-6, Destination_025-8"
1457,32,11.1,13509.04,345.76,6,47.8642,-122.7652,Warm,Cultural,Solo,Blue,Losing,"Destination_045-7, Destination_054-10"
1458,21,11.9,30760.36,949.8,13,41.9233,-88.0797,Temperate,Relaxation,Friends,Blue,Winning,Destination_023-9
1459,27,9.0,3888.8,300.0,7,41.7137,-86.5533,Temperate,Relaxation,Couples,Purple,Winning,"Destination_018-7, Destination_021-8, Destination_074-10, Destination_007-7, Destination_047-6"
1460,56,14.7,17845.81,1404.58,9,41.9278,-88.2238,Warm,Relaxation,Couples,Black,Losing,"Destination_027-6, Destination_075-8"
1461,36,13.4,34115.06,999.04,10,40.8002,-74.6859,Cold,Luxury,Couples,White,Neutral,"Destination_061-10, Destination_039-5"
1462,23,13.8,53643.52,506.05,7,41.7605,-71.5806,Temperate,Party,Couples,Purple,Losing,"Destination_030-8, Destination_029-4, Destination_031-8, Destination_001-5, Destination_019-8"
1463,31,10.6,16615.01,300.0,15,47.3878,-121.8615,Warm,Relaxation,Couples,Blue,Neutral,"Destination_046-8, Destination_017-7, Destination_042-4, Destination_032-9, Destination_034-10"
1464,18,12.0,68780.64,969.46,5,26.0492,-79.9285,Mixed,Adventure,Solo,Black,Losing,"Destination_057-8, Destination_042-10"
1465,23,13.2,10236.74,300.0,5,25.2105,-80.4607,Temperate,Adventure,Friends,Yellow,Losing,Destination_049-7
1466,51,12.2,20020.73,1018.9,5,40.846,-74.3242,Temperate,Relaxation,Couples,Green,Winning,"Destination_056-9, Destination_016-10, Destination_057-10, Destination_059-8, Destination_038-8"
1467,33,14.2,47514.31,1297.49,12,40.5708,-73.7893,Temperate,Cultural,Couples,Green,Losing,Destination_025-8
1468,58,14.6,22389.24,1667.81,11,42.1856,-70.947,Temperate,Relaxation,Family,White,Winning,Destination_055-6
1469,34,18.5,77519.2,1669.22,6,26.5564,-80.2759,Warm,Adventure,Couples,Blue,Neutral,"Destination_069-9, Destination_047-8, Destination_005-9, Destination_016-5, Destination_018-7"
1470,35,13.9,30394.43,397.85,5,42.9497,-70.7803,Mixed,Luxury,Friends,Purple,Losing,"Destination_047-6, Destination_007-9, Destination_008-7, Destination_060-9"
1471,43,16.0,34331.87,1384.45,12,25.0264,-80.7411,Temperate,Cultural,Family,Red,Winning,"Destination_066-9, Destination_002-8"
1472,18,12.6,18585.11,633.14,8,47.1932,-122.7574,Temperate,Party,Friends,Black,Winning,Destination_022-6
1473,37,10.5,14280.54,838.71,12,40.6649,-73.7027,Mixed,Adventure,Couples,Blue,Losing,"Destination_048-4, Destination_061-8, Destination_015-7, Destination_049-5"
1474,34,13.2,43533.01,695.78,7,41.3376,-73.8559,Warm,Relaxation,Couples,Orange,Losing,"Destination_031-7, Destination_045-6"
1475,53,10.3,45061.93,1576.37,10,33.8272,-119.2811,Cold,Relaxation,Couples,Orange,Winning,"Destination_031-7, Destination_004-8, Destination_008-7, Destination_037-9"
1476,47,13.7,25022.21,793.96,8,41.9153,-87.6171,Warm,Cultural,Family,White,Losing,"Destination_067-6, Destination_052-8, Destination_045-10"
1477,21,12.6,19000.93,795.97,5,25.8515,-79.1369,Temperate,Adventure,Friends,Green,Neutral,"Destination_007-7, Destination_001-5, Destination_049-9"
1478,50,9.7,12880.54,782.55,7,34.6703,-117.8475,Mixed,Relaxation,Couples,White,Neutral,"Destination_054-9, Destination_045-8, Destination_064-8, Destination_014-7, Destination_056-8"
1479,32,17.4,28634.7,962.21,4,41.879,-71.3165,Warm,Party,Solo,Blue,Losing,"Destination_014-4, Destination_056-9, Destination_050-8, Destination_047-8"
1480,24,13.0,23371.96,398.03,8,34.0026,-118.6277,Mixed,Luxury,Couples,Green,Neutral,"Destination_027-6, Destination_064-10, Destination_018-7, Destination_007-6"
1481,37,10.6,21018.73,460.96,10,40.9602,-73.8315,Temperate,Luxury,Solo,Blue,Losing,"Destination_044-10, Destination_029-8, Destination_055-8"
1482,33,15.7,19288.67,1267.93,10,41.3358,-87.0316,Temperate,Adventure,Couples,Red,Losing,"Destination_054-6, Destination_022-9"
1483,53,12.1,8102.64,639.9,10,25.8112,-81.0545,Warm,Luxury,Family,Green,Losing,"Destination_004-5, Destination_001-7, Destination_042-7, Destination_034-6"
1484,39,16.0,41637.37,1646.64,8,34.0243,-118.0994,Temperate,Party,Work,Purple,Losing,Destination_060-9
1485,37,12.4,7673.6,595.57,12,48.0964,-122.4987,Warm,Party,Couples,White,Winning,Destination_052-8
1486,46,12.6,15492.42,895.47,10,34.464,-118.1464,Warm,Adventure,Solo,Red,Losing,"Destination_025-8, Destination_006-9, Destination_065-7, Destination_019-6, Destination_042-9"
1487,48,14.3,19304.84,1081.56,12,46.9525,-123.0376,Warm,Party,Couples,Yellow,Losing,"Destination_001-7, Destination_046-8, Destination_075-7"
1488,44,14.9,49697.32,1470.48,12,34.6113,-117.642,Warm,Adventure,Couples,Black,Winning,Destination_061-8
1489,52,15.1,85913.26,1804.92,8,25.9215,-79.4421,Mixed,Relaxation,Family,Blue,Losing,"Destination_028-7, Destination_031-7, Destination_039-8"
1490,42,13.6,9482.8,832.28,9,42.4083,-87.2882,Temperate,Cultural,Solo,Black,Losing,"Destination_065-8, Destination_015-8"
1491,37,14.9,61545.97,892.7,10,33.5943,-117.3743,Temperate,Luxury,Work,Purple,Winning,"Destination_026-8, Destination_052-8, Destination_008-8, Destination_037-7"
